,county,dr_2000,dr_2004,dr_2008,dr_2012,dr_2016,dr_2020
1696,ST. MARY'S - MD,0.4037829226127928,0.3633294651334529,0.42835911639532526,0.4121570759451322,0.3517916616508166,0.0
1697,CLINTON - IN,0.33145300700573194,0.2807948135050939,0.42826016785022597,0.3347161792977841,0.23617627345844505,0.25955672252683604
1698,CRISP - GA,0.40435015154216436,0.37712,0.40860927152317883,0.42820443482963766,0.37766240681576146,0.0928598084338848
1699,ARCHULETA - CO,0.30096679277007143,0.36667237540674774,0.4280754716981132,0.3978318978318978,0.34064586455920426,0.40879265091863515
1700,PIKE - AL,0.4132207890743551,0.3647227131195826,0.42128269437477606,0.4278018005245623,0.3839611178614824,0.40719601184885484
1701,CARROLL - IN,0.35861151427189164,0.31129891178513547,0.42765567765567764,0.3373879641485275,0.21890547263681592,0.2342285413375461
1702,GIBSON - IN,0.42128957304676157,0.3680032845216915,0.4276250414044386,0.33475986685687115,0.24031258072849393,0.24893261555596807
1703,MCCRACKEN - KY,0.42759189179062534,0.3812799946303319,0.36694413734798725,0.32935092141010114,0.29175583735266875,0.33382059007786163
1704,PLUMAS - CA,0.3324680319200077,0.36938629450706745,0.4275480594849474,0.40071663183039713,0.357482430756511,0.4050621669626998
1705,EL PASO - CO,0.30782986396489287,0.32114349052467883,0.39864189622037155,0.38535021969501165,0.3386243718002176,0.4274530092305418
1706,MADISON - VA,0.3668191764471852,0.376992376992377,0.4272279444693238,0.3990021167221046,0.3156612695228543,0.11057830238944219
1707,FAUQUIER - VA,0.35330692900643074,0.3580812301520976,0.42713112598264125,0.39277176205878217,0.34619798756238823,0.13407066474319343
1708,KING GEORGE - VA,0.3537252221462748,0.3457896730210832,0.4270574756540004,0.39532008830022075,0.33228294220084587,0.1266137157048804
1709,CECIL - MD,0.4268943066906774,0.38965865052821574,0.41570574669365085,0.38975988700564973,0.3015308489253131,0.07083140196367621
1710,WARREN - NJ,0.40545574863361195,0.37429472286757387,0.4268774703557312,0.4140711287828584,0.3509830205540661,0.40964350930297594
1711,CLAIBORNE - TN,0.42677777777777776,0.3827101916872272,0.29539347408829175,0.2390449990174887,0.17057728119180632,0.17010428736964078
1712,YORK - PA,0.3602090901527967,0.3553375095526834,0.4266027407136567,0.386785323602619,0.3326633848902353,0.36949566194631633
1713,GALLATIN - KY,0.4265961773078487,0.38659290595509277,0.4002505480739117,0.40444299248611565,0.2243858597962852,0.21356196414653156
1714,RED RIVER - TX,0.42656670511341793,0.3819672131147541,0.30463182897862234,0.2920772566022862,0.22263127300910676,0.21460558043403377
1715,SHANNON - MO,0.3782068235916424,0.3882889368850492,0.4265242313705055,0.35265438786565545,0.1987704918032787,0.18074756784434204
1716,BROWN - MN,0.36231884057971014,0.37436492959790973,0.4265051395007342,0.404192691506928,0.27309674141810003,0.32476938845234027
1717,TANGIPAHOA - LA,0.42640290674202663,0.364186543253827,0.33821653429900006,0.3537395956007106,0.3220009157509158,0.32755241844574323
1718,ROCKBRIDGE - VA,0.3772837613389549,0.39505500490142686,0.4263854830799412,0.4016900854868822,0.32496526169522927,0.11004282136220409
1719,LINN - OR,0.3758222943137785,0.38315943198631847,0.4263591243122619,0.3962587018239801,0.3064595786712989,0.36497797356828193
1720,PAULDING - OH,0.3782696177062374,0.3654216013766576,0.4263486539052104,0.3875985977212971,0.23134740798054604,0.23375937466990598
1721,KINGS - CA,0.3896594317981295,0.3375502446016265,0.42004671299988605,0.4131071360366669,0.40150375939849625,0.42632406921866806
1722,MARION - MO,0.42631489071038253,0.3668192403436923,0.3746514777344061,0.33155124198058894,0.23141134642139435,0.23988612526221156
1723,WASHINGTON - MD,0.38384242679587105,0.35208275766786407,0.4260551948051948,0.3990439008843917,0.3201800245488021,0.07684976172560823
1724,HENRY - OH,0.3295351645034712,0.33834337548831356,0.42587601078167114,0.3974431019949424,0.2695951765719208,0.2751286914115416
1725,WABASH - IL,0.36074800290486564,0.2917082917082917,0.425804219993082,0.30970003895597975,0.2106515373352855,0.22403003754693368
1726,RANDOLPH - WV,0.42213372458604065,0.4257615317667537,0.41899750761561894,0.34255842558425587,0.25147112909157776,0.27557377049180326
1727,UNION - SD,0.4085239085239085,0.42565266742338254,0.42572178477690287,0.366245392311743,0.28200582499683424,0.30773574251835123
1728,GARVIN - OK,0.42558163161637713,0.32756030750198817,0.2819891972434345,0.2698228595529312,0.17589607434098237,0.05691875724836721
1729,LAWRENCE - KY,0.4254757866968155,0.41532319975433746,0.36041777305717826,0.2718168812589413,0.17295597484276728,0.17800143781452193
1730,CRAWFORD - IL,0.3921176470588235,0.3422631804543506,0.42534779274838425,0.3319781623881984,0.22823098075160403,0.2336339522546419
1731,HARDIN - TN,0.42530175358688227,0.38517179023508136,0.2784255107125062,0.23506431634111483,0.16303146044828626,0.15383948691280985
1732,MARSHALL - IN,0.34309597523219815,0.3139665431682946,0.4252830188679245,0.34545454545454546,0.2653467536776905,0.28664625884478345
1733,POCAHONTAS - WV,0.40149985578309777,0.40148034711587544,0.42504118616144976,0.3643736017897092,0.2545255074053758,0.26122754491017963
1734,LIVINGSTON - MI,0.3813183173236171,0.36260160867060653,0.4250286035448323,0.37845368477785574,0.3247879394706516,0.3790969912812409
1735,DISTRICT 13 - AK,0.3350119602165429,0.3009617786660005,0.24292903001908728,0.4249167688803224,0.2577682534823205,0.3456502009594192
1736,CARBON - MT,0.2994362079766131,0.34711520390903966,0.42486956521739133,0.3670886075949367,0.30512435319646136,0.34330686330119115
1737,DAVISON - SD,0.3900106269925611,0.3644995531724754,0.42486551105797965,0.3816334211516748,0.29615191146881287,0.3132245091081145
1738,MARIPOSA - CA,0.34877384196185285,0.37636026858069,0.4248264428556626,0.38866666666666666,0.3516953925875859,0.3976653696498054
1739,FOREST - PA,0.3692509855453351,0.3843762145355616,0.4247135842880524,0.3875432525951557,0.2607246980424823,0.2751322751322751
1740,LAFOURCHE - LA,0.42459868210978546,0.380757447707585,0.25498113107961895,0.24626999360204735,0.20225717373033977,0.191063717282101
1741,TUOLUMNE - CA,0.3944451468790829,0.3858255689628838,0.4242669511791325,0.4049904808198647,0.35735829840573463,0.39390949750065773
1742,LEVY - FL,0.4242376611128576,0.3647609896709104,0.3583978638184246,0.33257242241426166,0.26300592936323797,0.26809246057463815
1743,CRAWFORD - GA,0.42416596579758903,0.35256701499318494,0.34961832061068704,0.33235924410676015,0.2745363214837713,0.06616683054736153
1744,LANCASTER - SC,0.4241487563390485,0.3666282309983665,0.41972960824314515,0.404869659666908,0.3547177564333042,0.06329042004224486
1745,CURRY - OR,0.3552505862937549,0.40784436284084696,0.42409990269218295,0.39604384312382257,0.34097216715565776,0.40589614740368507
1746,DE WITT - IL,0.40703446319670966,0.3636829956399077,0.4240481989488527,0.3541184479237577,0.2532149012329312,0.27305583250249255
1747,SEQUATCHIE - TN,0.4239773604322099,0.3986350863107186,0.31579915394519037,0.2895760404511863,0.18493150684931506,0.17898510755653613
1748,PONDERA - MT,0.27348066298342544,0.33426573426573425,0.4239168110918544,0.35858771607208534,0.27102460521483657,0.30150250417362273
1749,OTTER TAIL - MN,0.34527024657149874,0.3741065324134502,0.4238994095511977,0.3841174613198611,0.2873846153846154,0.3285255089425534
1750,REFUGIO - TX,0.40123245463882234,0.35658465991316934,0.4237963814780742,0.3728053791557714,0.35074626865671643,0.32917409387997626
1751,HAMILTON - IL,0.4235884020056682,0.40186087727071335,0.42120075046904315,0.3219994925145902,0.19251080172827653,0.19096176129779838
1752,HART - GA,0.42356687898089174,0.38565569227358387,0.3364327134573085,0.3017558616338976,0.2555105268360186,0.06201382886776145
1753,EVANGELINE - LA,0.4233764325595063,0.4118320337649331,0.3663620430645969,0.3379835129993659,0.28275769385835237,0.2697897742019206
1754,SANBORN - SD,0.36908517350157727,0.4074333800841515,0.42337002540220153,0.3488789237668161,0.21460373998219057,0.2168776371308017
1755,JACKSON - IN,0.3650184906177236,0.3122202464896683,0.4232761597789801,0.3493298228817616,0.21868775963125248,0.22361991891048966
1756,RUSH - IN,0.32537067545304776,0.2695054574855141,0.4232533752785424,0.316111585539425,0.21139451067369006,0.2211296016137166
1757,ASOTIN - WA,0.34264245460237946,0.37776007284315954,0.4232106339468303,0.4043025956974043,0.32189811010682007,0.35561877667140823
1758,CLINCH - GA,0.4230171073094868,0.33112582781456956,0.366839762611276,0.3446601941747573,0.2794297352342159,0.06520600558659218
1759,FALLS - TX,0.4229221347331584,0.41121653676719755,0.3973923914984819,0.3741258741258741,0.3208841463414634,0.3096363932822436
1760,PAMLICO - NC,0.41739793971766503,0.38671745611129515,0.42282479141835516,0.3914522330671399,0.3563318777292576,0.08888088061852968
1761,NEWBERRY - SC,0.35790494665373423,0.36127004593440243,0.4059549745824256,0.42278759708886304,0.3699053965609567,0.06224393036695114
1762,CHESAPEAKE CITY - VA,0.0,0.0,0.0,0.0,0.0,0.1738810388276776
1763,NORTHUMBERLAND - PA,0.4111154551742805,0.39322453815909947,0.42248496284939263,0.39359267734553777,0.267271039266015,0.299813163682804
1764,FLORENCE - WI,0.3392931392931393,0.3645374449339207,0.4223463687150838,0.36304761904761906,0.2506586375611592,0.26564625850340134
1765,LIBERTY - FL,0.4219917012448133,0.35418735518040384,0.273032336790726,0.2868453105968331,0.1975121359223301,0.19488907610221848
1766,NELSON - KY,0.40636120996441283,0.3873189266207552,0.4218009478672986,0.41067285382830626,0.3092971829631766,0.3092277909227791
1767,HUMBOLDT - IA,0.3945344129554656,0.4011214953271028,0.4217102694260055,0.38231872818922064,0.2461175545508158,0.13534822601839686
1768,GREENE - GA,0.4111987685203002,0.40366705471478465,0.4216441469882561,0.3845969001561937,0.3613872571170357,0.09086867609140215
1769,MCDUFFIE - GA,0.3938931297709924,0.3729576739997427,0.41795892707460186,0.4216013344453711,0.3991152352179543,0.09966523194643712
1770,GRANT - AR,0.4215865624480293,0.372821270310192,0.22994258795819225,0.22657817564438956,0.18441907320349227,0.03865853658536585
1771,SUFFOLK CITY - VA,0.0,0.0,0.0,0.0,0.0,0.1925520056941031
1772,LAUDERDALE - MS,0.32391220639199075,0.3392319404500085,0.4035231090529374,0.4214540684016231,0.381922320883888,0.4147598169424265
1773,CALHOUN - TX,0.42145360353496875,0.3696060037523452,0.39671463875563306,0.36251504211793023,0.304091888011486,0.27342158859470467
1774,UNION - PA,0.3194686907020873,0.35353222105067295,0.4214367816091954,0.37552249815588884,0.3537897870391573,0.37161322396221724
1775,BRISTOL - VA,0.4214046822742475,0.35693039857227843,0.3621415953254518,0.3373493975903614,0.2609499431171786,0.0
1776,PIPESTONE - MN,0.40253371475275845,0.37758346581875996,0.42137054780254113,0.3712871287128713,0.2344009983361065,0.26437246963562755
1777,BANNOCK - ID,0.35304032153507064,0.37031828487788077,0.42136447799458765,0.374758933635848,0.309492458702418,0.37119813920562283
1778,JACKSON - FL,0.42134969325153376,0.3814308072903519,0.35571527938789704,0.35060407812425387,0.3040254740744261,0.3017975824077791
1779,LONG - GA,0.42134831460674155,0.34025032938076416,0.37333333333333335,0.37927406628090476,0.33033762448384746,0.08986032531824611
1780,CHATTOOGA - GA,0.4213370387525089,0.3579711991844017,0.3125075237751294,0.285349015597034,0.19546776539020844,0.04611940298507463
1781,WASHINGTON - IL,0.36957130848977304,0.36846001974333664,0.42133131618759456,0.33085752869682644,0.19496431937525247,0.2076689445709947
1782,WEBSTER - LA,0.4211234640140433,0.3703723779066616,0.36179529282977557,0.3693527367506516,0.3449986222099752,0.3388230127360562
1783,CALAVERAS - CA,0.37576817122271666,0.3714695597597059,0.4210503732944306,0.3979619939410631,0.3433609958506224,0.36982771314975704
1784,RICHLAND - OH,0.3897762367608329,0.39835453472772236,0.4209122738130297,0.393086719223772,0.2913210417647698,0.2941225510629429
1785,INDIAN RIVER - FL,0.39837168997622024,0.3900739245123262,0.42087518238868976,0.38469719019366394,0.36299666287542653,0.3882072955561938
1786,HARMON - OK,0.420746887966805,0.29697986577181207,0.3055045871559633,0.28602383531960995,0.23029682702149437,0.0632368703108253
1787,WINCHESTER CITY - VA,0.0,0.0,0.0,0.0,0.0,0.18189823605492722
1788,STONE - AR,0.4203703703703704,0.4063795278428546,0.3001502629601803,0.25326858423608517,0.21413314346742612,0.04968002694509936
1789,LICKING - OH,0.3713380078762847,0.37839981867633726,0.4119441439908608,0.4202113281729942,0.3307838232984135,0.35086508863178006
1790,CONCORDIA - LA,0.41993175667725613,0.38374164810690425,0.3952975753122704,0.40863539445629,0.36880072137060416,0.3598776619845945
1791,PARKE - IN,0.3848301535597953,0.3388323052646679,0.4198736358414704,0.32386799693016116,0.2189304162868429,0.21431626978468557
1792,LAKE OF THE WOODS - MN,0.38774577046181985,0.38375,0.41980112408127973,0.3845120859444942,0.24665477252453166,0.27865448504983387
1793,POLK - NC,0.37504516439841024,0.41979824853120495,0.41620905131603864,0.38627394359418615,0.34159502469361624,0.09139828451205696
1794,PONTOTOC - OK,0.4196790277344967,0.3487037537132055,0.3163651661758519,0.3061588582066398,0.24522958667655587,0.08957789382071367
1795,BENT - CO,0.3988792664289353,0.3642691415313225,0.4161458333333333,0.4196704428424305,0.3061754021795537,0.32189973614775724
1796,MCCOOK - SD,0.3667806917521855,0.3671660042800367,0.4196213425129088,0.3463451970914658,0.24081948202551218,0.26517241379310347
1797,LAMAR - GA,0.41950286806883363,0.3744995380351093,0.35796045785639957,0.34272918861959956,0.29821334734629534,0.07232547848213298
1798,LINCOLN - SD,0.36415308829101933,0.33417320989101135,0.4194941993107131,0.3636115160349854,0.3200824382703817,0.36982960859365355
1799,FENTRESS - TN,0.4194725493448333,0.35388059701492536,0.27170203294257306,0.2263959390862944,0.15000681849174963,0.13907664108145262
1800,GREEN LAKE - WI,0.3624684308773471,0.35419532324621733,0.41946308724832215,0.39204134366925064,0.28770771197273115,0.3133726923437354
1801,PICKETT - TN,0.41938365341670386,0.39054820415879016,0.31973043803818796,0.2902568283734203,0.20497131931166349,0.17911975435005117
1802,MONTOUR - PA,0.3629081947011707,0.3496852046169989,0.4192945282313349,0.3898608096028604,0.3339177185600748,0.38593797973595334
1803,CAMDEN - NC,0.419286471211586,0.3496083550913838,0.33125907488073014,0.320578231292517,0.2544946064722333,0.06454728708214345
1804,SAN PATRICIO - TX,0.41927375795497085,0.3641651031894934,0.41381566647971585,0.39127403127801574,0.3634558551902475,0.3471476574871577
1805,ORANGE - IN,0.3487530168946098,0.3334489135460009,0.4192431362849369,0.37795781893004116,0.25,0.25181159420289856
1806,SCOTT - IL,0.3863912515188335,0.3516691957511381,0.41923076923076924,0.3561643835616438,0.20513803680981596,0.20898794300328827
1807,CASS - TX,0.4190942916780107,0.38426425429496225,0.29461421576903596,0.2480488632507635,0.19369734283862605,0.20068930853737343
1808,FERRY - WA,0.3068817912413566,0.35947321161328943,0.4190231362467866,0.37616279069767444,0.304915301305193,0.34027936798717656
1809,GREENE - IN,0.38814486092400347,0.3449670461354104,0.4188861985472155,0.33178247273281974,0.21223099775378595,0.22923430735930736
1810,TUSCALOOSA - AL,0.40945536813387895,0.37873406845195473,0.4156021897810219,0.407787250286296,0.38406287787182586,0.41881071729583463
1811,HUBBARD - MN,0.37782169978154584,0.41807760141093475,0.41862863034885717,0.4059027777777778,0.297522816166884,0.344157346702661
1812,MENARD - IL,0.3489197033215092,0.32506845147550956,0.4186262376237624,0.3414079011542839,0.27889485801995395,0.2918591224018476
1813,BLEDSOE - TN,0.4184938036224976,0.4014583333333333,0.3170986622073579,0.29066299610002294,0.19232418524871356,0.1686349426884335
1814,ISANTI - MN,0.41844731730189566,0.40817066224822657,0.4113100284246746,0.396893703318989,0.26917586600685195,0.2945327006395709
1815,DEKALB - IN,0.34646354733405876,0.312276829189119,0.4183917429587731,0.33188388045075945,0.23322683706070288,0.25300590992459754
1816,THOMAS - GA,0.4032177807264886,0.3818529130850048,0.41822417249038407,0.4037883184720097,0.3798532071056271,0.09962018944767309
1817,MINERAL - MT,0.23306894447834045,0.2950462710941753,0.4181098466105888,0.34705007436787305,0.25795228628230615,0.26765509168942647
1818,BENTON - MO,0.41810459251393683,0.3752913752913753,0.37932476220340755,0.3194277601834662,0.21746134020618557,0.2080946926307751
1819,TILLMAN - OK,0.41803523439832785,0.3407772621809745,0.3219029966017918,0.33296582138919517,0.24279379157427938,0.07348596750369277
1820,MADISON - MO,0.4180196661330894,0.40097600650671006,0.40612569610182975,0.32210953346855986,0.1888742717534298,0.17952783650458068
1821,ROCK - MN,0.4153692614770459,0.38528221922558276,0.4178894472361809,0.40156830375567476,0.28373630915478404,0.2969465648854962
1822,SCHOHARIE - NY,0.3978447003247712,0.37473380504224774,0.41784298727487656,0.38759748618157036,0.30177935943060497,0.33807716635041113
1823,GREENWOOD - SC,0.3901725790987536,0.3819639962460541,0.4162200424714329,0.4175502232142857,0.37238813753780897,0.06324335020516986
1824,FOUNTAIN - IN,0.373163027056723,0.3174013326499231,0.41754385964912283,0.3145830403600056,0.19701014415376403,0.20398196844477837
1825,BURT - NE,0.3605542452830189,0.346782988004362,0.4171833480956599,0.38251851851851854,0.26138279932546377,0.28491021173948006
1826,OKLAHOMA - OK,0.3656924131934329,0.35766195288175595,0.41589524402729156,0.4167426278680223,0.41181344956231614,0.16028137793761735
1827,CALHOUN - FL,0.416505604947816,0.35485493878920005,0.2916399743754004,0.270481144343303,0.20407827659924355,0.1852589641434263
1828,WAYNE - OH,0.34826562352719387,0.3816154914365067,0.41640136550189866,0.3879053736487545,0.30150642890096885,0.3069100823462226
1829,REDWOOD - MN,0.34602478058853897,0.3813736331244625,0.41634640020497055,0.38613607188703464,0.24793062672447774,0.2842829550941574
1830,ESCAMBIA - FL,0.35099615938550166,0.3373092868409665,0.3986610293498741,0.391812904876702,0.37687005227292103,0.4163184091282605
1831,LOGAN - KY,0.41630947278182595,0.35400225479143177,0.3499540863177227,0.3300666032350143,0.25277548398935684,0.2506074842054107
1832,SALEM - VA,0.40371402042711235,0.3704284221525601,0.41625020151539577,0.38642636791686963,0.34372188139059306,0.0
1833,NOBLE - IN,0.3391952729319077,0.2999553542955546,0.41616590078944266,0.3219034720512189,0.2311426879810539,0.24283480979676916
1834,FAYETTE - IL,0.4161490683229814,0.3739658602995078,0.40981404958677686,0.31802474640508305,0.1897756911841419,0.18158313444709626
1835,FOSTER - ND,0.2719449225473322,0.29331823329558326,0.4161114476075106,0.36087990487514865,0.20186154741128562,0.20978627671541059
1836,DORCHESTER - SC,0.3617014951993104,0.3565844567611395,0.4161053334605477,0.4123647876176238,0.38446785046430226,0.07294874781093369
1837,CASS - MO,0.41598594886949736,0.377253092701902,0.39546423802786024,0.34845542084926295,0.2911551284565601,0.3318701226309922
1838,GEAUGA - OH,0.3597887323943662,0.3935024494734128,0.41583499667332,0.3854932643096653,0.35179511823952264,0.37844736795130396
1839,RICHLAND - IL,0.3353527194399569,0.32636469221835074,0.41581699346405226,0.32436143916506455,0.20614263404476835,0.22696266898176856
1840,BRAZOS - TX,0.26328795722289683,0.2969673534773242,0.34942818672984166,0.3123012043886923,0.34400618946303435,0.41557235395774794
1841,COOK - GA,0.4155679513184584,0.3598421926910299,0.35151617821446723,0.3385839827557619,0.2894172032359254,0.07316986496090974
1842,MARTIN - MN,0.4016970398225822,0.4154974201140581,0.4103589362097824,0.36962071480671044,0.25951951381635174,0.3002089199745663
1843,PULASKI - GA,0.415421398684997,0.36855596696097975,0.34834303060966354,0.33107007061379684,0.3062413314840499,0.07495688593249569
1844,AMADOR - CA,0.38191929643041905,0.3679720362580722,0.41536416799574694,0.3869907643492549,0.33855870080072176,0.36553981348637016
1845,LAWRENCE - SD,0.2973633850733574,0.3319562785093382,0.4152913438868306,0.34976670481556477,0.28339807464955247,0.32810240092565807
1846,TIPTON - IN,0.32695462001093495,0.2791434363912823,0.4152293343554363,0.3302104548540394,0.21131824234354193,0.2259733859043864
1847,COVINGTON - MS,0.38119459380903936,0.38259702221137415,0.4087870105062082,0.41484809584937954,0.3718079673135853,0.36495726495726494
1848,COMANCHE - OK,0.40810691030579893,0.36219570980959265,0.41229888749379506,0.4148086798078516,0.35201449453384104,0.12860524075477348
1849,FAIRFIELD - OH,0.35244204532850226,0.3651020558543954,0.40655491618714035,0.4147471832158517,0.3412423024700671,0.37478844330280514
1850,MILAM - TX,0.41468133994437056,0.39223499943071843,0.36424554265884884,0.3202916160388821,0.23672668513388734,0.23596142938173567
1851,PUTNAM - GA,0.4146689950785839,0.35524855063525346,0.3396846254927727,0.31728475384949034,0.2906829679595278,0.07271193589202868
1852,ROCKINGHAM - NC,0.4076487948844073,0.3859527121001391,0.41466403921945594,0.38912422655878154,0.3365343677562799,0.08362442217992429
1853,ST. CHARLES - LA,0.41459786145978617,0.3715232621554726,0.3355514430838288,0.3511625152962539,0.32677916921197314,0.34365466213136026
1854,AMHERST - VA,0.4108606557377049,0.3833005120126034,0.4145578231292517,0.39412157648630597,0.32846193816575736,0.11118298539645202
1855,STUTSMAN - ND,0.33636762447905244,0.3396561944279787,0.4145543744889616,0.37507846829880725,0.24598719842442146,0.26870167687518826
1856,KNOX - TN,0.4048782755369025,0.36997895327627334,0.3773255376546328,0.3443280562527897,0.34797478652108227,0.41450697328569613
1857,WASHINGTON - OH,0.39158966622666413,0.41443805853626126,0.4132032607243084,0.39496254110308826,0.2689678284182306,0.2885642034279292
1858,CHEROKEE - KS,0.41434830230010955,0.37587006960556846,0.3718572167615106,0.34185042585462605,0.2325986078886311,0.24035933391761613
1859,YUBA - CA,0.3438953308116823,0.3155937846836848,0.4142797065557684,0.3914213197969543,0.3439429515610053,0.376896227681568
1860,JOSEPHINE - OR,0.322979337380557,0.3598817267888823,0.41408832552498276,0.37161389731099953,0.3019075403949731,0.35729362328382486
1861,GREENE - MO,0.39922857198375533,0.3724633978892916,0.4140240981613177,0.36726050473587185,0.330632742917721,0.38834978843441464
1862,PULASKI - VA,0.4138772938489407,0.3726054311978107,0.39322259136212623,0.36049046321525885,0.2750708775631305,0.09442463284635147
1863,BARBOUR - WV,0.41365063625846965,0.3921863260706236,0.3881578947368421,0.30689116472834577,0.20185001651800463,0.21821177175378165
1864,CUSTER - MT,0.30601427115188584,0.32290015847860537,0.41353520612914996,0.34165890027958995,0.22680810028929604,0.25836177474402733
1865,PULASKI - IN,0.3477709314969192,0.3117206982543641,0.4134808853118712,0.3517318021855899,0.2430848140685107,0.2519807096107475
1866,NYE - NV,0.3714801740415401,0.3870434183321847,0.4131267509004631,0.360689419016094,0.25996427660117377,0.2871610970996217
1867,ALLEGANY - MD,0.41310530506996324,0.3542455200133981,0.35952525048752604,0.32847571189279734,0.2568995889606577,0.0597761169674619
1868,DELAWARE - OK,0.412940912154572,0.35821373654536137,0.3310115870329384,0.2939198655085458,0.21067701705268516,0.06711123997293901
1869,HARNETT - NC,0.3788223610708818,0.3550090571367167,0.4123572042746591,0.39919382701831163,0.3633344187561055,0.09474979843205873
1870,CALLOWAY - KY,0.4121260879104805,0.37821063057114557,0.4002207218904181,0.35277335456475584,0.2959062869960745,0.33216763171472796
1871,DOUGLAS - NV,0.324746856570602,0.3462632856305967,0.4119827053736875,0.3565484180249281,0.3031737493275955,0.3391271213764399
1872,MEIGS - OH,0.37508933129147526,0.4119394670875499,0.3954027429012942,0.3941084360931689,0.22633950926389584,0.22755912702036343
1873,SMYTH - VA,0.4119250425894378,0.336309765403036,0.3445781173792879,0.3264459575800266,0.20674941815360745,0.07093001320505565
1874,KIOWA - OK,0.41173333333333334,0.3512304250559284,0.325803879883072,0.32320280537697255,0.2195820211852276,0.06798949518529326
1875,FRANKLIN - WA,0.3418307375844843,0.32105947150194936,0.37373070674248576,0.37088724992271344,0.3746205733558179,0.4116775706702876
1876,JEFFERSON DAVIS - LA,0.411445879164674,0.36480356730991004,0.2905710688097178,0.25367700597058396,0.21573159627372698,0.21615794083956608
1877,JEFFERSON - NE,0.35378216792305694,0.3370730491149339,0.41114417094941846,0.3467788740568775,0.23955352032054952,0.27341227125941875
1878,FULTON - IN,0.3554701573195629,0.29955187866253014,0.4110592938041306,0.3225449175486094,0.2340577979460234,0.24926205313217448
1879,OTOE - NE,0.3314320024016812,0.3080151638234498,0.4110265087422448,0.3668003437410484,0.27155692637789997,0.2994588093806374
1880,PAWNEE - OK,0.4109704641350211,0.36754587155963303,0.3127653123104912,0.29991728701406123,0.21118793211816467,0.06695156695156695
1881,LINCOLN - GA,0.41089268449887206,0.36560021875854526,0.3736413043478261,0.35833709896068683,0.310336421257923,0.0771505376344086
1882,CLEVELAND - NC,0.41088987967996093,0.38337064106367486,0.39609900764229494,0.39367789570835254,0.3349674299912699,0.08261382240586264
1883,BEAUFORT - NC,0.38318026916190145,0.3598504251613564,0.41086484137331597,0.3994496189669771,0.36611245718105107,0.09151624548736462
1884,SCOTT - MO,0.4108507386653082,0.34714580467675377,0.3471652058138245,0.3013118418730514,0.20717431617987947,0.21180653535752583
1885,JACKSON - OH,0.41080864691753405,0.39761389799762786,0.3856928464232116,0.38606980046334355,0.2355948294749142,0.22380694876301202
1886,CREEK - OK,0.4108083063055474,0.34503249122563157,0.2918084546570777,0.2729570345408593,0.20260145681581684,0.0718679997814566
1887,MORGAN - MO,0.4104809034386499,0.3480788963630145,0.3896600721390316,0.3191758747697974,0.20043079015984583,0.2028038368293454
1888,DIVIDE - ND,0.3853904282115869,0.3840694006309148,0.41025641025641024,0.3313253012048193,0.20098441345365053,0.22046589018302828
1889,IDA - IA,0.4041821827556574,0.3749337572866985,0.409923879334649,0.36063336063336066,0.21926910299003322,0.11912184983112496
1890,BENTON - IN,0.3427981414558596,0.2843186372745491,0.40980597797587837,0.32392397987702626,0.23458810692853246,0.2452600875060768
1891,MONROE - TN,0.4096746904560486,0.34392078698643347,0.30118614770221136,0.2675970130982984,0.1863920903293746,0.18098764244843007
1892,STEUBEN - NY,0.3599339299361487,0.3332229684987229,0.4093480699911676,0.3896862266746256,0.29822389410028094,0.3394530914094075
1893,GENTRY - MO,0.40933977455716586,0.3626207729468599,0.37515188335358446,0.3124374791597199,0.1988169569503779,0.18937287611986406
1894,FAULKNER - AR,0.4090224534501643,0.396281960420869,0.36317054809490273,0.3285335262904004,0.3078039851032045,0.08427188211949732
1895,SULLIVAN - MO,0.36781984334203655,0.3813531887342182,0.4088532589752527,0.34990366088631986,0.21158487530168946,0.19344394981788748
1896,MILLS - IA,0.3447168216398986,0.3325648414985591,0.4086789343586927,0.3948973932334997,0.27149909067290207,0.1516690856313498
1897,GRUNDY - IA,0.35002454590083454,0.3483720251131552,0.4086115992970123,0.3784831944843436,0.270081490104773,0.15159428257284221
1898,HORRY - SC,0.4085175050866484,0.36322175372171067,0.3709899043874883,0.3459735036879521,0.2964941318086067,0.054874339801792175
1899,OHIO - KY,0.3718757036703445,0.36168727562824093,0.40843228013684846,0.30966203607713044,0.20003846893633392,0.21605104700278602
1900,HOPKINS - KY,0.4083934744375038,0.34071007801305525,0.367169733305768,0.2928618404411393,0.21184566232489555,0.25287089125482354
1901,MAHASKA - IA,0.353138426071466,0.35328113348247575,0.4083424807903403,0.38711752274189104,0.24633182844243792,0.12688530340231496
1902,WAYNE - MO,0.40817373461012313,0.36266924564796904,0.364478388040299,0.31695804195804195,0.16763925729442972,0.14375637972099353
1903,ST. BERNARD - LA,0.4081618392089724,0.33366847643943964,0.25782865583456427,0.36252239340738085,0.31362630414163767,0.3484985835694051
1904,KINNEY - TX,0.3365650969529086,0.33875,0.4081237911025145,0.3663157894736842,0.3202797202797203,0.27822832189644414
1905,LAURENS - GA,0.4078084924479909,0.36439055520102104,0.3896774840748357,0.3832381146704754,0.34572452636968765,0.08879625148488715
1906,PAGE - VA,0.3409204602301151,0.34614183067791315,0.40764269900856676,0.3640985529917872,0.2340782122905028,0.08009695807362421
